hotel_reference_id,hotel_country,hotel_city,hotel_state_province,hotel_category,hotel_class
-3214715313169217588,THAILAND,KRABI,KRABI,Hotel,3.0
-2253649143772898846,THAILAND,KRABI,,,
2681214916276485543,THAILAND,UBON RATCHATHANI,,Hotel,3.0
6778601267970137547,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
6533601576285554050,THAILAND,SURAT THANI,,Hotel,4.0
-8816201592668582515,THAILAND,NAKHON PHANOM,,Hotel,3.0
-3162762681255232798,PHILIPPINES,SORSOGON,,Hotel,3.0
-7446951273687809591,THAILAND,BANGKOK,,Hotel,4.0
2672651900800403249,PHILIPPINES,MANILA,,Hotel,3.0
-5820737118695399908,THAILAND,PATTAYA,CHON BURI,Hotel,2.0
610170467579926986,THAILAND,BANGKOK,BANGKOK,,
7770379247181839770,PHILIPPINES,CAGAYAN DE ORO,MISAMIS ORIENTAL,Hotel,1.5
152019714142478067,THAILAND,BANGKOK,,Hotel,3.0
-1132321292665037956,THAILAND,BANGKOK,,,
7884605124103691169,PHILIPPINES,NAGA,CAMARINES SUR,Hotel,3.0
-1993084208175692561,THAILAND,SA KHU,PHUKET,,
6230849817792273945,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-208979074326456592,THAILAND,SATTAHIP,CHONBURI,,
-3274036295056878544,THAILAND,BANGKOK,BANGKOK,Hotel,2.0
2106294872725378982,PHILIPPINES,CEBU,,Hotel,3.5
204455582730646743,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-8468461028702653812,THAILAND,KRABI,KRABI,Hotel,4.5
-7535288957709546015,THAILAND,CHONBURI,,,
-7157485765366062215,PHILIPPINES,LEGAZPI,,Hotel,2.5
-795983057026408909,THAILAND,PATTAYA,,Hotel,5.0
2279400774412118235,THAILAND,BANGKOK,BANGKOK,,
5408992470877167767,THAILAND,WARIN CHAMRAP,UBONRATCHATHANI,,
-4949627454354131416,THAILAND,BANGKOK,,Hotel,3.0
-6388124077903018142,PHILIPPINES,MOALBOAL,CENTRAL VISAYAS,Hotel,2.5
-3678343742007175544,PHILIPPINES,BORACAY,,Hotel,3.0
-1830140704794764828,THAILAND,PATTAYA,CHONBURI,,
1820867243496118785,PHILIPPINES,CAGAYAN DE ORO,MISAMIS ORIENTAL,Hotel,2.0
-2068461144790338439,THAILAND,KRABI,,Hotel,4.0
6898508964981748182,THAILAND,NAKHON PHANOM,NAKHON PHANOM,Hotel,4.0
3546917620966705427,THAILAND,KRABI-AO NANG,,Hotel,4.0
8388685308344726305,THAILAND,PATTAYA,CHON BURI,Hotel,3.0
-8989382705128494520,THAILAND,PHITSANULOK,,Hotel,3.0
8288740496268914425,THAILAND,CHIANG RAI,,Hotel,2.0
-1719026906655044756,PHILIPPINES,TACLOBAN,LEYTE,Hotel,3.0
-1355756520048030567,PHILIPPINES,MANILA,,Hotel,3.5
7428298094417881022,THAILAND,PAK CHONG,NAKHON RATCHASIMA,,
32591881987887643,PHILIPPINES,MANILA,,Hotel,4.0
-572895186276012065,THAILAND,HAT YAI,SONGKHLA,,
-6553302988647393032,PHILIPPINES,ILOILO,,Hotel,2.5
4554721080385700607,PHILIPPINES,PALAWAN,,Hotel,4.0
-6485110917718671021,PHILIPPINES,VIGAN,,Hotel,3.0
-8321500620472283706,PHILIPPINES,CLARK,,Hotel,3.0
-2080993632744677319,PHILIPPINES,MANILA,,Hotel,3.0
-2339110354607301399,THAILAND,AYUTTHAYA,AYUTTHAYA,,
-5956689874450489867,PHILIPPINES,MANILA,,,
8800906869705743374,THAILAND,PATONG,PHUKET,,
3235194714017988134,THAILAND,BANGKOK,,,
6000293406982690722,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
2292951227395274886,THAILAND,HAT YAI,SONGKHLA,Hotel,3.0
-2753948119627562532,THAILAND,SAI YOK,KANCHANABURI,Hotel,3.0
-1452924957169480955,PHILIPPINES,DAVAO CITY,,Hotel,3.0
2245180084337102527,PHILIPPINES,MANILA,,Hotel,3.5
3440134250677766638,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
8485900176551483246,THAILAND,BANGKOK,,,
7338988012006847529,THAILAND,NAN,NAN,Hotel,3.0
-2978854238677693114,PHILIPPINES,BORACAY,,Hotel,4.0
-2607490449106506935,THAILAND,PATONG,PHUKET,Hotel,3.0
6125588525790540544,PHILIPPINES,PASAY,MANILA,Hotel,2.0
5406767787646593129,THAILAND,BANGKOK,,,
-4671296115121943763,PHILIPPINES,DAVAO,DAVAO,Hotel,3.0
1804920560525752127,PHILIPPINES,ILOILO,ILOILO,,
-5755867193801321693,THAILAND,KRABI-AO NANG,,Hotel,3.0
4405937756538428929,THAILAND,BANGKOK,BANGKOK,Hotel,
-380510335637806582,THAILAND,PATTAYA,CHONBURI,,
-3684673144315355411,PHILIPPINES,TAGBILARAN,BOHOL,Hotel,3.0
-8075060923181303074,THAILAND,BANGKOK,,Hotel,3.0
78766358270241447,PHILIPPINES,BORACAY,,Hotel,2.0
-2604402336755812539,THAILAND,KRABI,KRABI,,
4166943063103096786,THAILAND,PHUKET-KARON BEACH,,Hotel,4.0
5020119442320402637,THAILAND,BANGKOK,BANGKOK,,
-4647504570217180914,PHILIPPINES,DAVAO,DAVAO DEL SUR,Hotel,4.5
-5160916830796110665,PHILIPPINES,BAGUIO CITY,,Hotel,3.0
-4543008202204920861,PHILIPPINES,CEBU,CEBU,,
6653452844773053278,PHILIPPINES,PUERTO PRINCESA,PALAWAN,Hotel,3.0
4086277485019853210,THAILAND,BANGKOK,BANGKOK,Hotel,3.5
4826017625801555851,THAILAND,BETONG,YALA,Hotel,3.0
526504354272548983,PHILIPPINES,CEBU,CEBU,Hotel,3.0
361210925438507791,PHILIPPINES,MANILA,METRO MANILA,Hotel,2.0
-8847473450432590747,THAILAND,NAKHON PHANOM,NAKHON PHANOM,Hotel,3.0
5249956019329400439,PHILIPPINES,MANILA,MANILA,Hotel,2.5
-2943977962612824881,THAILAND,CHIANG MAI,,Hotel,4.0
-2936757342950396935,THAILAND,BANGKOK,BANGKOK,,
-3053529907773710532,PHILIPPINES,PASAY,,,
7277807956714545319,THAILAND,SURIN,SURIN,Hotel,3.0
-2149650884048517778,THAILAND,KHAO YAI,NAKHON RATCHASIMA,Hotel,
1516797865446652522,THAILAND,BANGKOK,,Hotel,4.0
8699823530189749473,THAILAND,KOH SAMUI,,Hotel,3.0
-1200865626191149525,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
6675155686538168928,THAILAND,BANGKOK,BANGKOK,,
8349738907063162629,PHILIPPINES,SURIGAO,,Hotel,3.0
-4303878138491073003,PHILIPPINES,GENERAL LUNA,,Hotel,2.0
7575193247160352215,THAILAND,BANGKOK,BANGKOK,Hotel,4.5
6510451665357641329,THAILAND,PHUKET,PHUKET,Hotel,3.0
3614931952345231967,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,4.0
-2160787091224204496,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
6179923064550132640,PHILIPPINES,CEBU,,Hotel,5.0
8866040969447673098,PHILIPPINES,MANILA,,Hotel,4.0
-2000129049220504955,PHILIPPINES,CEBU,CENTRAL VISAYAS,,
-2885307689001595202,THAILAND,PATTAYA,CHONBURI,Hotel,4.5
-6993008530173672413,THAILAND,NAKHON RATCHASIMA,NAKHON RATCHASIMA,Hotel,3.0
8822081792545044938,THAILAND,KO PHA-NGAN,SURAT THANI,Hotel,2.0
-2310477052714486638,THAILAND,PHUKET,,Hotel,3.0
-2879012926784151742,THAILAND,BANGKOK,,Hotel,4.0
-6852832965814974279,THAILAND,HUA HIN,PRACHUAP KHIRI KHAN,Hotel,5.0
-1175394740938923401,THAILAND,PATTAYA,CHONBURI,Hotel,3.0
8127562442193274882,THAILAND,HAT YAI,SONGKHLA,Hotel,3.0
1943723473203754182,THAILAND,BANGKOK,,Hotel,4.0
3441597032423427976,PHILIPPINES,MANILA,METRO MANILA,,
-9145635577533001348,PHILIPPINES,BORACAY,,Hotel,5.0
-630428001429555382,PHILIPPINES,PALAWAN,PALAWAN,Hotel,3.5
-7495812434739320410,THAILAND,SURAT THANI,SURAT THANI,Hotel,3.5
43490347475858558,THAILAND,NAN,NAN,Hotel,4.0
-1337928756191935997,THAILAND,MAE ON,CHIANG MAI,Hotel,4.0
-5819508559681095594,THAILAND,HAT YAI,SONGKHLA,,
8861519832215738309,PHILIPPINES,TAGBILARAN,BOHOL,Hotel,3.0
6739050613292000121,THAILAND,CHIANG MAI,,Hotel,3.5
-6429171978009425529,THAILAND,KHAO YAI,NAKHON RATCHASIMA,Hotel,5.0
-6991633736426621974,THAILAND,CHONBURI,CHONBURI,Hotel,3.0
-4946960025982699049,THAILAND,BANGKOK,BANGKOK,Hotel,5.0
5619257720373877345,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
1438445258347170832,THAILAND,NAKHON PHANOM,NAKHON PHANOM,Hotel,4.0
3467200081230795271,PHILIPPINES,BOHOL,,Hotel,3.0
2391490248655806177,PHILIPPINES,BACOLOD,,Hotel,3.0
8832883641523599246,THAILAND,KHLONG HOI KHONG,SONGKHLA,Hotel,3.0
7130588790737334532,THAILAND,BANGKOK,BANGKOK,,
2668019568785250579,THAILAND,PATTAYA,,Hotel,4.0
1237189096842899178,THAILAND,BURIRAM,BURIRAM,Hotel,2.0
5122301667463552695,THAILAND,SADAO,SONGKHLA,Hotel,3.0
743772283289768152,PHILIPPINES,CEBU,,Hotel,3.0
6681309441904212146,PHILIPPINES,MANILA,,Hotel,4.0
-7023141222873268156,PHILIPPINES,MANILA,,Hotel,3.0
4197709837632050124,PHILIPPINES,BORACAY,,Hotel,3.0
-1020894816684180249,THAILAND,PHUKET-SURIN BEACH,,Hotel,5.0
2683441833407575852,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-820753732883468614,THAILAND,CHONBURI,,Hotel,4.0
39142897626383851,THAILAND,PATTAYA,CHONBURI,Hotel,3.0
-5870797481468885033,THAILAND,PHUKET,PHUKET,Hotel,4.0
6619853749824913785,PHILIPPINES,BORACAY ISLAND,AKLAN,Hotel,4.0
-1346931054402443340,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-6060503679109201794,THAILAND,KOH SAMUI,SURAT THANI,Hotel,4.5
4617127788609636484,THAILAND,PHANG NGA,,Hotel,5.0
-1299206356950515800,PHILIPPINES,MANILA,,,
-3084371377048799376,THAILAND,PATTAYA,CHON BURI,Hotel,3.0
1371897376914621079,THAILAND,BANGKOK,,Hotel,4.0
-831625871655101238,THAILAND,SATTAHIP,CHONBURI,Hotel,5.0
-8430819520559361451,THAILAND,HAT YAI,,Hotel,3.0
-4141101339887042272,THAILAND,CHIANG MAI,CHIANG MAI,,
2711912547215520208,PHILIPPINES,BORACAY,,Hotel,4.0
2383800437370338928,THAILAND,HUA HIN / CHA-AM,PRACHUAP KHIRI KHAN,Hotel,3.0
6359968736846461883,THAILAND,KO PHA-NGAN,SURAT THANI,Hotel,3.0
-2363459390440211331,THAILAND,UBON RATCHATHANI,UBON RATCHATHANI,Hotel,4.0
-4904485458546061235,THAILAND,PATTAYA,CHONBURI,Hotel,2.0
8711073117329142690,THAILAND,NAKHON SI THAMMARAT,NAKHON SI THAMMARAT,Hotel,5.0
-5912836126459163007,THAILAND,BANGKOK,,Hotel,4.0
-4748090258388006747,THAILAND,BANGKOK,,Hotel,2.0
-7756002114375662063,THAILAND,PATTAYA,,Hotel,4.0
-6025725391404295262,PHILIPPINES,ILOILO,ILOILO,Hotel,2.0
6993283426987854454,PHILIPPINES,DAVAO,,,
7370887460148188459,THAILAND,NAKHON PHANOM,NAKHON PHANOM,Hotel,3.0
-1990424811925618595,THAILAND,BANGKOK,,Hotel,3.0
1297695010995305685,PHILIPPINES,DAVAO CITY,,Hotel,5.0
-705814314102200558,THAILAND,BURIRAM,BURIRAM,,
4787638709634819779,THAILAND,PATONG,PHUKET,,
-9110023075701435955,THAILAND,CHIANG MAI,,,
-2749212366324600382,PHILIPPINES,MANILA,,Hotel,3.0
2798014205680896135,THAILAND,BANGKOK,,Hotel,3.5
-7663694559102287400,THAILAND,UDON THANI,UDON THANI PROVINCE,Hotel,3.0
660481641105970813,THAILAND,KO TAO,SURAT THANI,Hotel,4.0
8784583564870595867,PHILIPPINES,MANILA,,Hotel,3.0
6294448438450260616,THAILAND,PATTAYA,,Hotel,5.0
2349295197739143814,THAILAND,HUA HIN / CHA-AM,PRACHUAP KHIRI KHAN,Hotel,4.0
7703605223186684982,PHILIPPINES,BORACAY,,Hotel,4.0
-1296804637899507827,PHILIPPINES,GENERAL LUNA,SURIGAO DEL NORTE,Hotel,2.5
-6554511546846602320,THAILAND,NAKHON RATCHASIMA,,,
4956878373948340473,THAILAND,MAE SOT,TAK,Hotel,4.0
-5351221719936556497,PHILIPPINES,BORACAY,,Hotel,3.0
-7342092591011392544,PHILIPPINES,SANTA FE,,Hotel,3.0
3378226670937856851,THAILAND,BANGKOK,,Hotel,4.0
8478950521483586486,THAILAND,BANGKOK,BANGKOK,Hotel,3.5
151605096829447123,THAILAND,KOH SAMUI,SURAT THANI,Hotel,3.0
7436110956503044539,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,3.5
6129316908245400603,THAILAND,BANGKOK,,Hotel,4.0
-3448847568523878148,THAILAND,HAT YAI,SONGKHLA,Hotel,4.0
4375028614342037312,PHILIPPINES,LAOAG,,Hotel,2.5
-2550325315684372122,THAILAND,BANGKOK,,Hotel,3.0
-7427621436452855008,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-1999886672663596504,THAILAND,BANGKOK,,Hotel,3.0
3292950979785777218,PHILIPPINES,PASAY,,Hotel,3.0
-4068031017373455946,THAILAND,SATUN,SATUN,Hotel,3.0
-4385140991975845552,THAILAND,PHUKET,,Hotel,5.0
-4817488805081259092,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,3.0
-3889893361379076265,THAILAND,BANGKOK,BANGKOK,,
2613664930617897768,THAILAND,BANGKOK,,,
-2616363294164491051,PHILIPPINES,CAMIGUIN,CAMIGUIN,Hotel,3.0
1625124238864531752,PHILIPPINES,MANILA,,Hotel,5.0
-5178446069149039422,THAILAND,CHIANG MAI,CHIANG MAI,,
-6664704786315853740,THAILAND,PATTAYA,CHON BURI,Hotel,5.0
-3369458759341974372,PHILIPPINES,GENERAL SANTOS,,Hotel,3.0
1454110697184355982,THAILAND,HAT YAI,SONGKHLA,Hotel,2.5
6224577938462801218,PHILIPPINES,MANILA,,Hotel,2.5
7652712850263064735,THAILAND,PHUKET,,Hotel,2.0
8817327166408046690,THAILAND,PATONG,PHUKET,Hotel,3.0
-1455740600915405053,THAILAND,CHIANG MAI,,Hotel,3.0
5812174762104250257,THAILAND,KO PHI PHI,KRABI,Hotel,3.0
-1030829519562507976,THAILAND,NAN,NAN,,
2342111390232435607,THAILAND,PATONG,PHUKET,Hotel,3.0
-4200296982281919512,THAILAND,PATTAYA,CHONBURI,,
3568719658980151916,PHILIPPINES,PASAY,,Hotel,3.5
-4335636195444998311,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
-314277868179043202,THAILAND,KRABI-AO NANG,,Hotel,4.0
3784900284943559882,THAILAND,MUEANG LOEI,LOEI,,
-8270539306089202884,PHILIPPINES,BORACAY ISLAND,AKLAN,,
1234347055170251955,THAILAND,KO PHI PHI,,Hotel,3.0
725450149145814945,PHILIPPINES,MANILA,,Hotel,3.0
902103578942143277,THAILAND,BANGKOK,,,
-5902584874157663551,THAILAND,PHUKET,,Hotel,4.0
6890277984038283705,THAILAND,BANGKOK,BANGKOK,,
-7095083318791921083,THAILAND,BANGKOK,,Hotel,5.0
-678846012552767765,THAILAND,BANGKOK,,Hotel,3.0
-3681112698675725006,THAILAND,PHUNPHIN,SURAT THANI,Hotel,3.5
-7162035164032783179,PHILIPPINES,BORACAY ISLAND,AKLAN,Hotel,
4678418564350300058,THAILAND,BANGKOK DON MUANG AIRPORT,,Hotel,3.0
-946495740156977889,PHILIPPINES,CEBU,CENTRAL VISAYAS,Hotel,2.5
-8876990840814583550,PHILIPPINES,BORACAY ISLAND,AKLAN,Hotel,3.0
2923340098518660035,THAILAND,CHIANG MAI,,Hotel,3.0
-585352687487787615,THAILAND,KOH SAMUI,SURAT THANI,Hotel,3.0
139420210467512173,THAILAND,KOH SAMUI,SURAT THANI,,
5018349789665872881,THAILAND,BANGKOK,,Hotel,4.0
2261527208838553639,PHILIPPINES,NAGA,CAMARINES SUR,Hotel,3.0
-867433816553693072,THAILAND,BANGKOK,,Hotel,2.5
-4764770478506501954,PHILIPPINES,BORACAY,,Hotel,2.5
-4164790371823392382,PHILIPPINES,BORACAY,,Hotel,3.0
-2974426715713062856,THAILAND,HAT YAI,SONGKHLA,,
2229154553995634517,PHILIPPINES,EL NIDO,PALAWAN,Hotel,3.0
-195844215345006774,THAILAND,PATONG,PHUKET,Hotel,5.0
7485478747410006890,THAILAND,BANGKOK,BANGKOK,Hotel,3.5
9192304498898784991,PHILIPPINES,BORACAY,,Hotel,5.0
-6637526495848574347,THAILAND,CHIANG MAI,,Hotel,3.0
-91072057524361978,PHILIPPINES,BORACAY,,Hotel,3.0
3034554579155418678,THAILAND,BETONG,YALA,Hotel,3.0
1414827865914660225,THAILAND,AMPHAWA,SAMUT SONGKHRAM,,
-2193236429759369480,THAILAND,CHIANG RAI,CHIANG RAI,Hotel,2.5
5372083894579825260,PHILIPPINES,BORACAY,,Hotel,3.0
-8638384648534216233,THAILAND,NAKHON SI THAMMARAT,NAKHON SI THAMMARAT,Hotel,5.0
-8334393397901176958,PHILIPPINES,QUEZON CITY,MANILA,,
7141943406044938595,PHILIPPINES,EL NIDO,MIMAROPA,,
2543524589251828761,THAILAND,BANGKOK,BANGKOK,Hotel,2.5
-1979336424372800764,THAILAND,BANGKOK,,Hotel,3.0
-4813551049282879630,THAILAND,BANGKOK,,Hotel,3.0
2488518915889966878,THAILAND,BANGKOK,,Hotel,2.5
-2391793438371357309,THAILAND,BANGKOK,,Hotel,3.5
-7300280904349811418,THAILAND,MAE SALONG (CHIANG RAI),CHIANG RAI,Hotel,3.0
-1927373740846175373,PHILIPPINES,CEBU,,Hotel,3.0
-7899700875374427762,PHILIPPINES,BORACAY ISLAND,AKLAN,Hotel,4.0
8934584250399857039,THAILAND,KHLONG YAI,TRAT,Hotel,2.5
916028603562618973,THAILAND,BANGKOK,BANGKOK (PROVINCE),,
-383086098974156568,THAILAND,KO CHANG,TRAT,Hotel,3.0
9215996263288881753,THAILAND,BANGKOK,BANGKOK,Hotel,5.0
-1372867546385845840,THAILAND,CHA AM,,Hotel,5.0
-8939848615813587936,PHILIPPINES,MANILA,,Hotel,3.0
-7440557690655288909,PHILIPPINES,MANILA,,Hotel,3.0
912925531278159927,THAILAND,PHUKET,,Hotel,4.0
7643677278037428246,THAILAND,CHONBURI,,Hotel,4.0
3970849523736000808,THAILAND,BANG PHLI,SAMUT PRAKAN,Hotel,4.5
-7919056619065876658,THAILAND,KHON KAEN,KHON KAEN,Hotel,2.5
7616962761663479616,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
6693494330198253265,PHILIPPINES,PUERTO PRINCESA,PALAWAN,Hotel,2.5
-2096383223140254878,THAILAND,BANGKOK,BANGKOK,,
-7969516656232115899,THAILAND,HAT YAI,SONGKHLA,,
-7250178410966401474,PHILIPPINES,MANILA,,Hotel,4.0
-9059007030782918499,PHILIPPINES,CEBU,,Hotel,3.0
-3330466767750628261,PHILIPPINES,CEBU,,Hotel,3.0
5906991686670104525,THAILAND,KHAO YAI,NAKHON RATCHASIMA,Hotel,3.0
-9143632468440333586,PHILIPPINES,MANILA,,Hotel,3.0
-9025255663205426750,THAILAND,PATONG,PHUKET,Hotel,3.5
-7712402443400356542,THAILAND,BANGKOK,BANGKOK,Hotel,3.5
-7498899165162519938,PHILIPPINES,ILOILO,,Hotel,3.0
4264383611685517058,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-3243258824703073572,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,4.0
-1359995351208428848,THAILAND,PATONG,PHUKET,Hotel,3.0
-1326273739481385488,THAILAND,PATTAYA,CHON BURI,Hotel,3.5
-8335767117556325615,PHILIPPINES,MANILA,,Hotel,3.0
-9036105385183324858,PHILIPPINES,MANILA,METRO MANILA,Hotel,
7115031003941546972,PHILIPPINES,MANILA,METRO MANILA,,
1914039108116009348,THAILAND,PATTAYA,CHONBURI,Hotel,3.0
7463545032763637987,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
4928866903777382474,THAILAND,BANGKOK,,Hotel,5.0
6289645384359415941,THAILAND,BANGKOK,,Hotel,3.0
4104951281215830862,THAILAND,HAT YAI,SONGKHLA,,
-3618437566382195262,PHILIPPINES,CEBU,,Hotel,4.0
-2992554675959270140,THAILAND,CHIANG MAI,CHIANG MAI,Hotel,3.0
6747805642956853137,THAILAND,BANGKOK,,Hotel,3.5
7784970576256638668,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-4108236114483432044,PHILIPPINES,CEBU,CEBU,Hotel,3.0
6071630667841485558,THAILAND,SONGKHLA,SONGKHLA,Hotel,3.0
-474862487799811430,THAILAND,HAT YAI,,Hotel,3.0
4314377480655301766,PHILIPPINES,LEGAZPI,,Hotel,2.5
8620721057020157929,THAILAND,KO PHI PHI,KRABI,Hotel,5.0
-4320669628057298351,PHILIPPINES,MANILA,METRO MANILA,,
6315516281803423210,PHILIPPINES,MANILA,,Hotel,3.5
8078491056723831120,PHILIPPINES,CEBU,,Hotel,3.0
5873759025922840833,THAILAND,BANG PHLI,BANGKOK,Hotel,3.5
-3939572865111865138,THAILAND,HUA HIN,,Hotel,4.0
-1487965693475689504,THAILAND,BANGKOK,,Hotel,4.0
6865894750443983545,PHILIPPINES,MANILA,,Hotel,4.0
6568445839689394333,PHILIPPINES,MANILA,,Hotel,3.0
2641764725479069239,PHILIPPINES,CEBU,,Hotel,3.0
-4312547377109335013,PHILIPPINES,CAGAYAN DE ORO,,Hotel,2.5
-3671747831870434544,THAILAND,KHON KAEN,,Hotel,3.5
7130184838393029388,THAILAND,BANGKOK,,Hotel,3.0
-281312742604327937,PHILIPPINES,CEBU,,,
-4247669791277761548,THAILAND,KO PHI PHI,KRABI,Hotel,3.0
1471916826930037308,PHILIPPINES,BORACAY,,Hotel,4.0
856176515406630885,THAILAND,PATTAYA,CHONBURI,Hotel,4.0
-575610437710602912,PHILIPPINES,MANILA,METRO MANILA,,
7780750608529118648,THAILAND,PHUKET,PHUKET,Hotel,5.0
-3507659234898741376,PHILIPPINES,MANILA,,Hotel,5.0
2447055256237728222,THAILAND,SATUN,,Hotel,3.0
-1174802888254393504,THAILAND,KRABI-AO NANG,,Hotel,3.0
-8070658139456015825,THAILAND,RAYONG,RAYONG,,
-4113958063337374343,PHILIPPINES,MANILA,,Hotel,3.0
-6604423454675832310,THAILAND,HAT YAI,,Hotel,3.0
2650605512431977518,THAILAND,PHATTHALUNG,,Hotel,3.5
5431412302652574124,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
4201796514341394783,THAILAND,PHUTTHAMONTHON,BANGKOK,Hotel,4.0
-862231847930188130,THAILAND,BANGKOK,BANGKOK,Hotel,4.5
-7890114973230548947,THAILAND,PHUKET,PHUKET,Hotel,3.5
-5316941890990103136,THAILAND,SISAKET,SISAKET,Hotel,3.0
-7680110084380443481,THAILAND,KRABI,,Hotel,4.0
-6147905904252374560,PHILIPPINES,MANILA,NCR,Hotel,3.0
2350925312484603152,PHILIPPINES,BAGUIO,,,
-3012979442638166759,PHILIPPINES,MANILA,,,
1748286898419096865,THAILAND,PATONG,PHUKET,Hotel,3.5
3677792236348116908,PHILIPPINES,CORON,MIMAROPA,Hotel,3.5
8824089024809940009,THAILAND,BANGKOK,,Hotel,4.0
842141399470666424,THAILAND,BANGKOK,,,
-6024594984642271966,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-7212364813490132836,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
6804094805601855749,THAILAND,BANGKOK,,Hotel,3.5
-1925258015584166112,THAILAND,KRABI,,Hotel,5.0
-5639000634096850561,THAILAND,BANGKOK,,Hotel,3.0
520855182368763008,THAILAND,PATTAYA,CHONBURI,,
2073258839667606597,PHILIPPINES,PARAÑAQUE,,,
1441015133071253806,THAILAND,BANG PHLI,SAMUT PRAKAN,,
-4021558260275103359,THAILAND,RAYONG,,,
-1131395239806942327,THAILAND,BANGKOK,BANGKOK,Hotel,3.0
7341900904135725288,THAILAND,KHON KAEN,KHON KAEN,Hotel,3.5
-1664449656100996962,PHILIPPINES,MANILA,METRO MANILA,Hotel,1.0
-936625208297107545,THAILAND,BANGKOK,BANGKOK,,
5494368848594162193,THAILAND,BANGKOK,,Hotel,3.0
-1490200080363033601,THAILAND,BANGKOK,,Hotel,2.0
-4443742547450476899,PHILIPPINES,BORACAY,,Hotel,5.0
-3026779668370273887,THAILAND,BANGKOK DON MUANG AIRPORT,,Hotel,3.0
6064946302552142665,PHILIPPINES,MANILA,,Hotel,3.0
5817047238381138812,THAILAND,UDON THANI,UDON THANI,Hotel,2.5
557226691598082398,THAILAND,HAT YAI,SONGKHLA,Hotel,4.0
-5690661442519387409,THAILAND,TRANG,TRANG,Hotel,3.0
-7661483930620900924,THAILAND,BANGKOK,BANGKOK,Hotel,2.5
-9024617776026201992,PHILIPPINES,CEBU,,,
-3735905175624880124,THAILAND,NAKHON SI THAMMARAT,NAKHON SI THAMMARAT,Hotel,3.0
-519284372717067276,PHILIPPINES,MANILA,,Hotel,3.0
6528205991038662218,THAILAND,BANGKOK,,Hotel,5.0
-7413003223576463199,THAILAND,KRABI,,Hotel,3.0
7824834503601673656,THAILAND,PHITSANULOK,PHITSANULOK,,
6343116517772888743,THAILAND,BANGKOK,BANGKOK,,
1771026204245807062,THAILAND,TAKUA PA,PHANG NGA,Hotel,4.5
6051099454416316851,THAILAND,PATTAYA,CHONBURI,Hotel,5.0
1302110063843201796,THAILAND,SURAT THANI,,,
-8621674784873568528,THAILAND,BANGKOK,BANGKOK,,
-7254058209096363017,PHILIPPINES,DUMAGUETE,,Hotel,3.0
8772791506562076523,THAILAND,BANGKOK,BANGKOK,Hotel,3.5
6945628700141706330,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
-1146066829995722847,THAILAND,KRABI,KRABI,Hotel,5.0
-3794423355217216348,THAILAND,UBON RATCHATHANI,,Hotel,3.0
3754731694239207374,THAILAND,BANGKOK,BANGKOK,,
524422875213552511,PHILIPPINES,LEGAZPI,ALBAY,Hotel,3.0
-3066775751614554219,THAILAND,KO PHI PHI,KRABI,Hotel,3.0
-1342782477100467962,PHILIPPINES,QUEZON CITY,MANILA,,
-32008540817769883,THAILAND,BANGKOK,BANGKOK,,
-1609077921117759876,THAILAND,KOH SAMUI,SURAT THANI,Hotel,3.0
-3798220858161659477,THAILAND,BANGKOK,BANGKOK,Hotel,2.0
8159304138215512296,THAILAND,PHUKET,PHUKET,Hotel,5.0
-2212731223407568808,PHILIPPINES,MANILA,,Hotel,3.0
-508070165645577685,THAILAND,BANG PHLI,SAMUT PRAKAN,,
-261120393892229837,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
968310725727828646,THAILAND,PHUKET,PHUKET,Hotel,3.0
-8390807630978928358,THAILAND,BANGKOK,BANGKOK,Hotel,4.0
1719950823569991049,THAILAND,MAE HONG SON,,Hotel,4.0
-210908279670274604,THAILAND,BANGKOK,,,
8288597234758365222,THAILAND,BANGKOK,,,
4471432581637599945,PHILIPPINES,CEBU,,Hotel,3.0
6723587532924477326,THAILAND,HAT YAI,,Hotel,3.0
-3185099430033264795,THAILAND,KO LIPE,SATUN,Hotel,4.0
-7460102555283394026,PHILIPPINES,MAKATI,,,
